"No.","Time","Source","Destination","Protocol","Length","Info"
"10477","97.979406911","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1401, FN=0, Flags=...P...TC"
"10478","97.982648912","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1401, FN=0, Flags=...P...TC"
"10479","97.989877960","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1402, FN=0, Flags=.......TC"
"10480","98.019344004","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1403, FN=0, Flags=...P...TC"
"10481","98.029888943","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1404, FN=0, Flags=.......TC"
"10482","98.064426357","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1405, FN=0, Flags=...P...TC"
"10483","98.076341957","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1406, FN=0, Flags=.......TC"
"10484","98.113108760","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1407, FN=0, Flags=...P...TC"
"10485","98.122403442","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1408, FN=0, Flags=.......TC"
"10486","98.158106619","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1409, FN=0, Flags=...P...TC"
"10487","98.168979486","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1410, FN=0, Flags=.......TC"
"10488","98.205985595","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1411, FN=0, Flags=...P...TC"
"10489","98.217398894","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1412, FN=0, Flags=.......TC"
"10490","98.249404644","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1413, FN=0, Flags=...P...TC"
