"No.","Time","Source","Destination","Protocol","Length","Info"
"62","2.611909435","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","189","QoS Data, SN=215, FN=0, Flags=.p.....TC"
"63","2.611932007","5a:ef:68:0f:bd:90 (5a:ef:68:0f:bd:90) (TA)","aa:3a:0e:b6:ed:12 (aa:3a:0e:b6:ed:12) (RA)","802.11","70","802.11 Block Ack, Flags=........C"
"64","2.687385763","","aa:3a:0e:b6:ed:12 (aa:3a:0e:b6:ed:12) (RA)","802.11","52","Clear-to-send, Flags=........C"
"65","2.687411377","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=216, FN=0, Flags=.p.....TC"
"66","2.687432513","5a:ef:68:0f:bd:90 (5a:ef:68:0f:bd:90) (TA)","aa:3a:0e:b6:ed:12 (aa:3a:0e:b6:ed:12) (RA)","802.11","70","802.11 Block Ack, Flags=........C"
"67","2.763429389","","aa:3a:0e:b6:ed:12 (aa:3a:0e:b6:ed:12) (RA)","802.11","52","Clear-to-send, Flags=........C"
"68","2.763451073","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","181","QoS Data, SN=217, FN=0, Flags=.p.....TC"
"69","2.763467491","5a:ef:68:0f:bd:90 (5a:ef:68:0f:bd:90) (TA)","aa:3a:0e:b6:ed:12 (aa:3a:0e:b6:ed:12) (RA)","802.11","70","802.11 Block Ack, Flags=........C"
"70","2.782466003","","aa:3a:0e:b6:ed:12 (aa:3a:0e:b6:ed:12) (RA)","802.11","52","Clear-to-send, Flags=........C"
"71","2.782492602","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","1147","QoS Data, SN=218, FN=0, Flags=.p.....TC"
"72","2.782515779","5a:ef:68:0f:bd:90 (5a:ef:68:0f:bd:90) (TA)","aa:3a:0e:b6:ed:12 (aa:3a:0e:b6:ed:12) (RA)","802.11","70","802.11 Block Ack, Flags=........C"
"73","2.804121684","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=69, FN=0, Flags=...P...TC"
"74","2.804175607","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=69, FN=0, Flags=...PR..TC"
"75","2.804189245","","aa:3a:0e:b6:ed:12 (aa:3a:0e:b6:ed:12) (RA)","802.11","52","Acknowledgement, Flags=........C"
"76","2.865864830","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=70, FN=0, Flags=.......TC"
"77","2.865881720","","aa:3a:0e:b6:ed:12 (aa:3a:0e:b6:ed:12) (RA)","802.11","52","Acknowledgement, Flags=........C"
"78","3.015982384","","aa:3a:0e:b6:ed:12 (aa:3a:0e:b6:ed:12) (RA)","802.11","52","Clear-to-send, Flags=........C"
"79","3.016006465","aa:3a:0e:b6:ed:12","Arcadyan_57:3f:8a","802.11","147","QoS Data, SN=219, FN=0, Flags=.p.....TC"
"80","3.016028795","5a:ef:68:0f:bd:90 (5a:ef:68:0f:bd:90) (TA)","aa:3a:0e:b6:ed:12 (aa:3a:0e:b6:ed:12) (RA)","802.11","70","802.11 Block Ack, Flags=........C"
"81","3.287246373","","aa:3a:0e:b6:ed:12 (aa:3a:0e:b6:ed:12) (RA)","802.11","52","Clear-to-send, Flags=........C"
"82","3.287270142","aa:3a:0e:b6:ed:12","IPv4mcast_fb","802.11","162","QoS Data, SN=220, FN=0, Flags=.p.....TC"
"83","3.287292147","5a:ef:68:0f:bd:90 (5a:ef:68:0f:bd:90) (TA)","aa:3a:0e:b6:ed:12 (aa:3a:0e:b6:ed:12) (RA)","802.11","70","802.11 Block Ack, Flags=........C"
"84","3.296104850","aa:3a:0e:b6:ed:12","IPv4mcast_16","802.11","135","QoS Data, SN=14, FN=0, Flags=.p.....TC"
"85","3.296146785","","aa:3a:0e:b6:ed:12 (aa:3a:0e:b6:ed:12) (RA)","802.11","52","Acknowledgement, Flags=........C"
"86","3.314885819","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=71, FN=0, Flags=...P...TC"
"87","3.314925705","","aa:3a:0e:b6:ed:12 (aa:3a:0e:b6:ed:12) (RA)","802.11","52","Acknowledgement, Flags=........C"
"88","3.360033796","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=72, FN=0, Flags=.......TC"
"89","3.360053463","","aa:3a:0e:b6:ed:12 (aa:3a:0e:b6:ed:12) (RA)","802.11","52","Acknowledgement, Flags=........C"
"90","3.386485977","aa:3a:0e:b6:ed:12","IPv4mcast_fb","802.11","157","Data, SN=1130, FN=0, Flags=.pm...F.C"
