"No.","Time","Source","Destination","Protocol","Length","Info"
"767","22.397532722","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1560, FN=0, Flags=.p..R..TC"
"768","22.397535009","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","156","QoS Data, SN=1561, FN=0, Flags=.p..R..TC"
"769","22.397537301","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1562, FN=0, Flags=.p..R..TC"
"770","22.397547241","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1563, FN=0, Flags=.p.....TC"
"771","22.397557140","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1564, FN=0, Flags=.p.....TC"
"772","22.397565187","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1565, FN=0, Flags=.p.....TC"
"773","22.397569098","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1566, FN=0, Flags=.p.....TC"
"774","22.400745983","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1567, FN=0, Flags=.p.....TC"
"775","22.407204377","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1568, FN=0, Flags=.p.....TC"
"776","22.414119976","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","221","QoS Data, SN=1569, FN=0, Flags=.p.....TC"
"777","22.417270159","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","245","QoS Data, SN=1570, FN=0, Flags=.p.....TC"
"778","22.417280915","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","245","QoS Data, SN=1570, FN=0, Flags=.p..R..TC"
"779","22.417284629","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","1135","QoS Data, SN=1571, FN=0, Flags=.p.....TC"
"780","22.417292569","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","245","QoS Data, SN=1570, FN=0, Flags=.p..R..TC"
"781","22.417295214","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","1135","QoS Data, SN=1571, FN=0, Flags=.p..R..TC"
"782","22.420585971","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","245","QoS Data, SN=1570, FN=0, Flags=.p..R..TC"
"783","22.420593334","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","1135","QoS Data, SN=1571, FN=0, Flags=.p..R..TC"
"784","22.420603914","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","245","QoS Data, SN=1570, FN=0, Flags=.p..R..TC"
"785","22.420608185","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","1135","QoS Data, SN=1571, FN=0, Flags=.p..R..TC"
"786","22.423806432","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","380","QoS Data, SN=1572, FN=0, Flags=.p.....TC"
"787","22.427014699","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1043, FN=0, Flags=.......TC"
"788","22.439292771","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","221","QoS Data, SN=1573, FN=0, Flags=.p.....TC"
"789","22.439317719","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","245","QoS Data, SN=1574, FN=0, Flags=.p.....TC"
"790","22.439380002","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","555","QoS Data, SN=1575, FN=0, Flags=.p.....TC"
"791","22.439388788","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","418","QoS Data, SN=1576, FN=0, Flags=.p.....TC"
"792","22.439417837","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","555","QoS Data, SN=1575, FN=0, Flags=.p..R..TC"
"793","22.439426910","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","418","QoS Data, SN=1576, FN=0, Flags=.p..R..TC"
"794","22.442617832","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","555","QoS Data, SN=1575, FN=0, Flags=.p..R..TC"
"795","22.442634202","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","418","QoS Data, SN=1576, FN=0, Flags=.p..R..TC"
"796","22.442663071","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","555","QoS Data, SN=1575, FN=0, Flags=.p..R..TC"
"797","22.442671897","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","418","QoS Data, SN=1576, FN=0, Flags=.p..R..TC"
"798","22.478212930","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1577, FN=0, Flags=.p.....TC"
"799","22.478228519","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1578, FN=0, Flags=.p.....TC"
"800","22.478270986","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1579, FN=0, Flags=.p.....TC"
"801","22.478280003","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","178","QoS Data, SN=1581, FN=0, Flags=.p.....TC"
"802","22.481504515","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1577, FN=0, Flags=.p..R..TC"
"803","22.481525501","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1578, FN=0, Flags=.p..R..TC"
"804","22.481538802","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","178","QoS Data, SN=1580, FN=0, Flags=.p.....TC"
"805","22.481576659","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1579, FN=0, Flags=.p..R..TC"
"806","22.481589348","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","178","QoS Data, SN=1581, FN=0, Flags=.p..R..TC"
"807","22.484751303","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1577, FN=0, Flags=.p..R..TC"
"808","22.484765433","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1578, FN=0, Flags=.p..R..TC"
"809","22.484774437","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","178","QoS Data, SN=1580, FN=0, Flags=.p..R..TC"
"810","22.484790958","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1579, FN=0, Flags=.p..R..TC"
"811","22.484798835","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","178","QoS Data, SN=1581, FN=0, Flags=.p..R..TC"
"812","22.537832607","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1582, FN=0, Flags=.p.....TC"
"813","22.537879474","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","186","QoS Data, SN=1583, FN=0, Flags=.p.....TC"
"814","22.576583228","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","147","QoS Data, SN=1584, FN=0, Flags=.p.....TC"
"815","22.576615200","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:8f","802.11","186","QoS Data, SN=1585, FN=0, Flags=.p.....TC"
"816","22.583120145","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1044, FN=0, Flags=...P...TC"
"817","22.678535226","aa:3a:0e:b6:ed:12","5a:ef:68:0f:bd:90","802.11","66","Null function (No data), SN=1045, FN=0, Flags=.......TC"
